City,State,Year,Zipcode_x,AvrgCommute,AvrgIncome,Zipcode_y,Avrg_HomeValue,MedianMonthly_HC,Zipcode,Number
Missoula,Montana,2015,100400,20.45212221761372,35638.272451537814,50200,239500.0,810.0,50200,30
Missoula,Montana,2016,100400,19.9659480403358,31532.842717043462,50200,276500.0,856.0,50200,30
Missoula,Montana,2017,100400,,33296.64847009736,50200,279800.0,902.0,50200,30
Missouri City,Texas,2013,97608,36.38445549282324,60546.4923706429,48804,164100.0,1336.0,48804,48
Missouri City,Texas,2014,97608,35.75050029429076,59661.208060049554,48804,153400.0,1321.0,48804,48
Missouri City,Texas,2015,97608,37.43147153015253,64399.05997925362,48804,178400.0,1470.0,48804,48
Missouri City,Texas,2016,97608,41.233060267381305,56684.77140230776,48804,185700.0,1381.0,48804,48
Missouri City,Texas,2017,97608,33.48516837978825,60249.716825337724,48804,195500.0,1381.0,48804,48
Mobile,Alabama,2013,100000,24.721056875107394,36236.47905218655,50000,119300.0,771.0,50000,1
Mobile,Alabama,2014,100000,26.87636596528213,38797.92967547675,50000,117000.0,796.0,50000,1
Mobile,Alabama,2015,100000,26.450819362396242,40333.28380322518,50000,113800.0,782.0,50000,1
Mobile,Alabama,2016,100000,26.330651858646213,39620.36395308327,50000,125100.0,814.0,50000,1
Mobile,Alabama,2017,100000,26.85974597585513,44376.82298888162,50000,124800.0,812.0,50000,1
Modesto,California,2013,96708,30.37814642382073,41225.184000714304,48354,168400.0,1030.0,48354,6
Modesto,California,2014,96708,31.7713837661523,42743.80104460462,48354,211900.0,1078.0,48354,6
Modesto,California,2015,96708,32.958577726422085,44622.75642454608,48354,234900.0,1123.0,48354,6
Modesto,California,2016,96708,33.63847516819886,45263.92410169039,48354,262700.0,1166.0,48354,6
Modesto,California,2017,96708,35.326073776435756,45980.69140204126,48354,279600.0,1184.0,48354,6
Montgomery,Alabama,2013,102000,21.905772556079306,39359.95038466946,51000,116300.0,828.0,51000,1
Montgomery,Alabama,2014,102000,23.72334655693055,39586.73524864599,51000,122600.0,832.0,51000,1
Montgomery,Alabama,2015,102000,23.43497841341511,39666.928404545986,51000,116700.0,831.0,51000,1
Montgomery,Alabama,2016,102000,24.916860798613964,41248.73282643938,51000,117200.0,822.0,51000,1
Montgomery,Alabama,2017,102000,24.167963431239055,39182.87174373547,51000,119500.0,817.0,51000,1
Moreno Valley,California,2013,98540,41.01191776865213,34362.904921992296,49270,195800.0,1309.0,49270,6
Moreno Valley,California,2014,98540,39.935398453820866,37721.174107490086,49270,234200.0,1318.0,49270,6
Moreno Valley,California,2015,98540,40.75332577700889,37099.459859024115,49270,260900.0,1340.0,49270,6
Moreno Valley,California,2016,98540,42.90925477861118,39065.135750264286,49270,290800.0,1378.0,49270,6
Moreno Valley,California,2017,98540,42.58085887516294,38546.93667473037,49270,305900.0,1493.0,49270,6
Mount Pleasant town,South Carolina,2013,97070,25.74961098889306,64625.350812998826,48535,381800.0,1419.0,48535,45
Mount Pleasant town,South Carolina,2014,97070,26.929750050219532,73717.6515376764,48535,397700.0,1581.0,48535,45
Mount Pleasant town,South Carolina,2015,97070,25.34684105398528,74281.88578796561,48535,426500.0,1626.0,48535,45
Mount Pleasant town,South Carolina,2016,97070,25.27191547558392,82483.96836280785,48535,437000.0,1626.0,48535,45
Mount Pleasant town,South Carolina,2017,97070,27.108157920263853,77304.14807578809,48535,449000.0,1703.0,48535,45
Mount Vernon,New York,2013,98242,40.384943463598496,47637.003047771395,49121,397700.0,1397.0,49121,36
Mount Vernon,New York,2014,98242,44.58159866777685,43504.22423838175,49121,344800.0,1351.0,49121,36
Mount Vernon,New York,2015,98242,44.68153033435049,49556.458441520976,49121,359400.0,1405.0,49121,36
Mount Vernon,New York,2016,98242,44.26136219372858,53300.4183978798,49121,366200.0,1357.0,49121,36
Mount Vernon,New York,2017,98242,44.53284329516502,49860.30861574557,49121,341400.0,1480.0,49121,36
Mountain View,California,2013,99340,27.838948537578677,102353.67114644457,49670,852200.0,1846.0,49670,6
Mountain View,California,2014,99340,28.818557288328705,99397.0679111987,49670,957300.0,1914.0,49670,6
Mountain View,California,2015,99340,27.70199621861672,97317.92743844002,49670,1149900.0,2201.0,49670,6
Mountain View,California,2016,99340,28.1165504587156,101220.88493102668,49670,1230900.0,2352.0,49670,6
Mountain View,California,2017,99340,29.278019192467863,110440.51136585367,49670,1461400.0,2393.0,49670,6
Muncie,Indiana,2013,103752,24.979596553204132,23463.795346032064,51876,71300.0,647.0,51876,18
Muncie,Indiana,2014,103752,23.601046684920114,21915.16633855784,51876,66200.0,640.0,51876,18
Muncie,Indiana,2015,103752,24.22286222105194,24312.589643406005,51876,72700.0,664.0,51876,18
Muncie,Indiana,2016,103752,24.926414897682662,29972.48944127286,51876,71900.0,598.0,51876,18
Muncie,Indiana,2017,103752,22.571390248809603,26944.85146586396,51876,72100.0,654.0,51876,18
Murfreesboro,Tennessee,2013,103120,32.23347060369754,40736.894699486336,51560,168600.0,943.0,51560,47
Murfreesboro,Tennessee,2014,103120,33.72610678646137,42266.18010928011,51560,187200.0,962.0,51560,47
Murfreesboro,Tennessee,2015,103120,30.55190423004924,42167.93402536251,51560,191300.0,971.0,51560,47
Murfreesboro,Tennessee,2016,103120,30.295752514367813,41017.0755939933,51560,211000.0,1053.0,51560,47
Murfreesboro,Tennessee,2017,103120,34.24330217615677,42978.284454407716,51560,243800.0,1036.0,51560,47
Murrieta,California,2013,100152,42.03111864730607,50954.625131631845,50076,291900.0,1698.0,50076,6
Murrieta,California,2014,100152,47.815347891851005,58487.26368598959,50076,350300.0,1714.0,50076,6
Murrieta,California,2015,100152,43.17526605134414,54717.62388494628,50076,372300.0,1777.0,50076,6
Murrieta,California,2016,100152,46.81940884241091,55327.37709209911,50076,398800.0,1839.0,50076,6
Murrieta,California,2017,100152,44.269398763634634,60296.721136561326,50076,417000.0,1909.0,50076,6
Nampa,Idaho,2013,112520,28.333680545221874,28371.1111659329,56260,109800.0,814.0,56260,16
Nampa,Idaho,2014,112520,28.575367647058826,27232.04800936768,56260,123200.0,820.0,56260,16
Nampa,Idaho,2015,112520,29.25248519600225,29606.91633295838,56260,132900.0,810.0,56260,16
Nampa,Idaho,2016,112520,24.7103324010327,29959.352622776685,56260,142900.0,838.0,56260,16
Nampa,Idaho,2017,112520,29.138554529417874,29053.360455044785,56260,171100.0,939.0,56260,16
Napa,California,2013,100516,26.797485851394,44976.453877995635,50258,428200.0,1451.0,50258,6
Napa,California,2014,100516,27.640418100302373,54277.477544976835,50258,483100.0,1576.0,50258,6
Napa,California,2015,100516,26.547615336658353,54786.837771446524,50258,543500.0,1587.0,50258,6
Napa,California,2016,100516,26.76055043462276,59169.42258740487,50258,579300.0,1578.0,50258,6
Napa,California,2017,100516,28.14963055729493,59072.56266324317,50258,633200.0,1839.0,50258,6
Naperville,Illinois,2013,103244,39.429917314726595,76056.6755954222,51622,372000.0,1660.0,51622,17
Naperville,Illinois,2014,103244,41.8917505751591,79342.67672477111,51622,397600.0,1766.0,51622,17
Naperville,Illinois,2015,103244,44.110925709897955,82281.92764737262,51622,399200.0,1710.0,51622,17
Naperville,Illinois,2016,103244,41.94172616547669,85929.36616516742,51622,421400.0,1832.0,51622,17
Naperville,Illinois,2017,103244,40.74082619366026,82501.49903705009,51622,410000.0,1884.0,51622,17
Nashua,New Hampshire,2013,100520,32.98079257928221,49902.24972702547,50260,235600.0,1202.0,50260,33
Nashua,New Hampshire,2014,100520,32.48671081677704,51833.13083138108,50260,232300.0,1267.0,50260,33
Nashua,New Hampshire,2015,100520,33.03743050975219,53151.157942877384,50260,245200.0,1323.0,50260,33
Nashua,New Hampshire,2016,100520,31.25668065247145,53008.42532611418,50260,256800.0,1300.0,50260,33
Nashua,New Hampshire,2017,100520,34.06045949214027,57765.443094216374,50260,273900.0,1350.0,50260,33
Nashville-Davidson metropolitan government (balance),Tennessee,2013,104012,27.798312214391583,41035.13155118409,52006,163700.0,936.0,52006,47
Nashville-Davidson metropolitan government (balance),Tennessee,2014,104012,28.89443063516666,41323.23902761839,52006,169300.0,965.0,52006,47
Nashville-Davidson metropolitan government (balance),Tennessee,2015,104012,30.25251669987995,44458.083629451794,52006,185000.0,988.0,52006,47
Nashville-Davidson metropolitan government (balance),Tennessee,2016,104012,30.41220854249875,47017.17636268012,52006,210600.0,1017.0,52006,47
Nashville-Davidson metropolitan government (balance),Tennessee,2017,104012,29.864920063960646,47288.53299767141,52006,246800.0,1094.0,52006,47
New Bedford,Massachusetts,2013,90000,28.638378321604872,35083.615837074045,45000,202500.0,776.0,45000,25
New Bedford,Massachusetts,2014,90000,29.36064990512334,36665.37913693085,45000,193600.0,813.0,45000,25
New Bedford,Massachusetts,2015,90000,31.304610822133828,37855.65283188807,45000,212900.0,861.0,45000,25
New Bedford,Massachusetts,2016,90000,32.72134285503939,38272.863053402696,45000,213500.0,826.0,45000,25
New Bedford,Massachusetts,2017,90000,33.307920723706935,44286.859887106715,45000,236200.0,870.0,45000,25
New Braunfels,Texas,2014,101640,31.21336475807569,45531.97246165735,50820,173400.0,1047.0,50820,48
New Braunfels,Texas,2015,101640,30.830505249135715,44097.457946706345,50820,184200.0,1061.0,50820,48
New Braunfels,Texas,2016,101640,30.79033612138926,52179.3270500161,50820,206000.0,1176.0,50820,48
New Braunfels,Texas,2017,101640,28.990016040710216,49890.64188093584,50820,219100.0,1117.0,50820,48
New Britain,Connecticut,2013,100740,24.782477840984253,35167.744346503714,50370,150500.0,963.0,50370,9
New Britain,Connecticut,2014,100740,23.243635476691367,37476.06119328982,50370,158100.0,948.0,50370,9
New Britain,Connecticut,2015,100740,23.95298240743953,42504.29660913767,50370,162300.0,975.0,50370,9
New Britain,Connecticut,2016,100740,24.25828642901813,37488.64717091354,50370,154900.0,1047.0,50370,9
New Britain,Connecticut,2017,100740,23.71635604113111,41037.33831894138,50370,157900.0,991.0,50370,9
New Haven,Connecticut,2013,104000,26.215469613259675,39300.481258450985,52000,184100.0,1130.0,52000,9
New Haven,Connecticut,2014,104000,28.19904216197725,41236.023705010586,52000,187700.0,1209.0,52000,9
New Haven,Connecticut,2015,104000,30.466709041792463,38225.356993508016,52000,194300.0,1187.0,52000,9
New Haven,Connecticut,2016,104000,27.875838926174488,37868.996565089736,52000,191000.0,1234.0,52000,9
New Haven,Connecticut,2017,104000,28.30683142100618,41971.918623227684,52000,194200.0,1200.0,52000,9
New Orleans,Louisiana,2013,110000,28.098515684774288,44056.77696435299,55000,183100.0,942.0,55000,22
New Orleans,Louisiana,2014,110000,28.70361166335321,45147.667143920145,55000,192000.0,927.0,55000,22
New Orleans,Louisiana,2015,110000,30.39389668660837,45365.78147228791,55000,216800.0,963.0,55000,22
New Orleans,Louisiana,2016,110000,28.97868478312284,45665.16120000587,55000,219700.0,974.0,55000,22
New Orleans,Louisiana,2017,110000,28.37687536414838,46159.24882816044,55000,227800.0,969.0,55000,22
New Rochelle,New York,2013,101234,39.697572078907434,61318.83681537904,50617,489700.0,1565.0,50617,36
New Rochelle,New York,2014,101234,39.20208746201612,64617.106024258464,50617,559600.0,1658.0,50617,36
New Rochelle,New York,2015,101234,39.99159936252397,63681.4299725699,50617,571800.0,1664.0,50617,36
New Rochelle,New York,2016,101234,41.04507304942493,63551.41107202412,50617,523300.0,1731.0,50617,36
New Rochelle,New York,2017,101234,41.28648454349389,73033.50662901503,50617,595000.0,1793.0,50617,36
New York,New York,2013,102000,49.85591838353231,55103.05127812902,51000,488100.0,1293.0,51000,36
New York,New York,2014,102000,50.37325474094828,55148.07528019001,51000,496200.0,1337.0,51000,36
New York,New York,2015,102000,51.30287484856349,56909.57238277471,51000,538300.0,1378.0,51000,36
New York,New York,2016,102000,51.95550342306447,58708.62325094428,51000,569700.0,1405.0,51000,36
New York,New York,2017,102000,52.60282418808568,60856.034529233126,51000,609500.0,1435.0,51000,36
Newark,New Jersey,2013,102000,43.08506139089186,32447.21542301437,51000,206200.0,1001.0,51000,34
Newark,New Jersey,2014,102000,44.27702968050477,31564.781210691825,51000,216200.0,1064.0,51000,34
Newark,New Jersey,2015,102000,44.19945653670671,33112.136897068085,51000,235700.0,1045.0,51000,34
Newark,New Jersey,2016,102000,42.81024619840695,35539.39331437799,51000,235200.0,1084.0,51000,34
Newark,New Jersey,2017,102000,43.72708503897768,37344.24995730079,51000,235000.0,1150.0,51000,34
Newport Beach,California,2013,102364,28.69760649087221,91043.71991298527,51182,1000001.0,2317.0,51182,6
Newport Beach,California,2014,102364,29.283607778662624,99935.99871539598,51182,1000001.0,2359.0,51182,6
Newport Beach,California,2015,102364,29.728326612903228,98352.27116220053,51182,1709300.0,2419.0,51182,6
Newport Beach,California,2016,102364,31.766610330622157,93470.5706058877,51182,1755600.0,2390.0,51182,6
Newport Beach,California,2017,102364,32.46529914529915,95747.22599227767,51182,1902000.0,2569.0,51182,6
Newport News,Virginia,2013,112000,28.821364411073752,36569.572593866214,56000,184600.0,972.0,56000,51
Newport News,Virginia,2014,112000,27.852447936951588,37838.862168290136,56000,184900.0,980.0,56000,51
Newport News,Virginia,2015,112000,28.847229795405518,40682.05953058677,56000,196400.0,1020.0,56000,51
Newport News,Virginia,2016,112000,25.70459004865656,37956.224370294185,56000,185000.0,1046.0,56000,51
Newport News,Virginia,2017,112000,29.062155229963807,40502.89945813009,56000,192500.0,1039.0,56000,51
Newton,Massachusetts,2013,91120,31.824605742013752,85555.65811430139,45560,742000.0,1957.0,45560,25
Newton,Massachusetts,2014,91120,34.77228451118665,81089.80735724031,45560,802400.0,1959.0,45560,25
Newton,Massachusetts,2015,91120,35.00525349382842,87140.54013237532,45560,809700.0,2254.0,45560,25
Newton,Massachusetts,2016,91120,35.92362132819238,86064.98422547265,45560,884000.0,2231.0,45560,25
Newton,Massachusetts,2017,91120,34.56023235443271,89798.37985837217,45560,930400.0,2274.0,45560,25
Norfolk,Virginia,2013,114000,25.933574654510394,36279.20784276766,57000,189900.0,1051.0,57000,51
Norfolk,Virginia,2014,114000,27.200781243465237,37136.937661731805,57000,190000.0,1033.0,57000,51
Norfolk,Virginia,2015,114000,27.24123970288113,38551.405090554865,57000,204800.0,1084.0,57000,51
Norfolk,Virginia,2016,114000,25.21214253726569,38280.73305469556,57000,195500.0,1077.0,57000,51
Norfolk,Virginia,2017,114000,25.191533815853795,40549.22057882629,57000,204400.0,1111.0,57000,51
